isClosed,active_days,first_funding_days,founded_year,first_milestone_at,milestones,funding_total_usd,category_web,lng,relationships,lat,funding_rounds,country_USA,category_network_hosting,country_code_generalized,category_other,category_public_relations,country_other,category_games_video,category_analytics,category_education,category_travel,category_semiconductor,country_FRA,country_ESP,category_social,category_biotech,category_finance,category_health,category_music,target
1,4745.0,5655.0,2008,2012,2.0,585745.0,1,-0.1277583,8.0,51.5073509,2.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4015.0,6231.0,2010,2011,1.0,267835.75,0,16.9251681,2.0,52.406374,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5110.0,5870.0,2007,2008,3.0,3400000.0,0,-78.898619,4.0,35.9940329,2.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4745.0,6293.0,2008,2012,2.0,1200000.0,0,-122.4194155,8.0,37.7749295,1.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,4015.0,6536.0,2010,2013,2.0,2000000.0,0,-122.1430195,8.0,37.4418834,1.0,1,0,0.6983338205203157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6445.0,2011,2012,2.0,1200000.0,1,-74.0059728,3.0,40.7127753,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5110.0,5655.0,2007,2008,1.0,1955250.0,0,2.3522219,4.0,48.856614,1.0,0,0,0.022215726395790704,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,5475.0,5655.0,2006,2007,3.0,1000000.0,1,-122.4194155,3.0,37.7749295,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4380.0,6659.0,2009,2012,3.0,1300000.0,0,-0.1277583,9.0,51.5073509,1.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,5655.0,2006,2007,2.0,1700000.0,0,34.988099,3.0,31.747041,1.0,0,0,0.019877228880444315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2010,2008,2.0,1000000.0,0,-73.567256,5.0,45.5016889,1.0,0,0,0.039023677287342885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3650.0,6176.0,2011,2012,2.0,3400000.0,0,-76.6121893,8.0,39.2903848,2.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4015.0,5751.0,2010,2010,3.0,3400000.0,1,-74.0059728,4.0,40.7127753,3.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4745.0,5655.0,2008,2010,2.0,750000.0,1,-122.4194155,6.0,37.7749295,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,5696.0,2008,2011,3.0,3400000.0,0,-122.4194155,8.0,37.7749295,1.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4380.0,6296.0,2009,2011,1.0,2150000.0,0,-73.567256,6.0,45.5016889,1.0,0,0,0.039023677287342885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5110.0,5655.0,2007,2007,1.0,843242.0,1,2.3522219,2.0,48.856614,3.0,0,0,0.022215726395790704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,5110.0,6003.0,2007,2008,2.0,3400000.0,1,76.7794179,4.0,30.7333148,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,5655.0,2006,2013,1.0,1534376.0,0,2.3522219,6.0,48.856614,2.0,0,0,0.022215726395790704,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,4015.0,6303.0,2010,2011,2.0,1250000.0,0,-74.0059728,7.0,40.7127753,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3650.0,5655.0,2011,2012,1.0,3400000.0,0,-74.0059728,4.0,40.7127753,3.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,5655.0,2007,2008,1.0,1700000.0,1,-118.2436849,1.0,34.0522342,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4015.0,6636.0,2010,2010,1.0,267835.75,0,-5.93012,2.0,54.597285,2.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4015.0,6659.0,2010,2010,1.0,267835.75,0,35.287922,4.0,32.6104931,1.0,0,0,0.019877228880444315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,5655.0,2006,2008,3.0,2100000.0,0,-122.3320708,5.0,47.6062095,2.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3650.0,6020.0,2011,2011,1.0,670086.0,0,-6.2603097,2.0,53.3498053,2.0,0,0,0.00950014615609471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6659.0,2011,2010,2.0,2000000.0,0,-122.4194155,6.0,37.7749295,2.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4380.0,6415.0,2009,2012,3.0,3400000.0,1,-0.1277583,5.0,51.5073509,3.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6659.0,2011,2011,2.0,1400000.0,1,-122.4194155,2.0,37.7749295,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4380.0,6314.0,2009,2011,1.0,2475000.0,0,-117.8531007,8.0,33.7879139,3.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6201.0,2011,2011,1.0,267835.75,0,18.6466384,1.0,54.3520252,1.0,0,0,0.08798596901490792,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,5655.0,2007,2007,2.0,2300000.0,0,-122.4110835,2.0,37.6304904,1.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4380.0,6232.0,2009,2011,1.0,267835.75,0,-0.1277583,2.0,51.5073509,1.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4380.0,6020.0,2009,2009,1.0,931420.0,0,-0.1277583,2.0,51.5073509,1.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3285.0,6629.0,2012,2012,2.0,1400000.0,1,-0.1277583,9.0,51.5073509,2.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6324.0,2011,2011,3.0,3400000.0,0,-122.4194155,8.0,37.7749295,3.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6302.0,2011,2012,1.0,1500000.0,0,-77.0947092,2.0,38.984652,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5110.0,5655.0,2007,2012,1.0,3400000.0,0,-122.0363496,7.0,37.36883,2.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,6299.0,2011,2011,2.0,1300000.0,0,-122.4194155,4.0,37.7749295,1.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5110.0,6299.0,2007,2012,2.0,3400000.0,0,-0.1277583,2.0,51.5073509,1.0,0,0,0.06883952060800935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6195.0,2011,2011,2.0,383940.0,0,17.1077478,2.0,48.1485965,1.0,0,0,0.08798596901490792,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6513.0,2011,2011,2.0,2000000.0,0,34.988099,2.0,31.747041,1.0,0,0,0.019877228880444315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4015.0,6289.0,2010,2010,1.0,831931.0,0,-82.9987942,4.0,39.9611755,2.0,1,0,0.6983338205203157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6359.0,2011,2013,1.0,267835.75,1,-122.4194155,9.0,37.7749295,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4015.0,6631.0,2010,2012,2.0,3400000.0,0,-87.6297982,2.0,41.8781136,1.0,1,0,0.6983338205203157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,4745.0,6659.0,2008,2007,2.0,3400000.0,0,-0.1277583,7.0,51.5073509,1.0,0,0,0.06883952060800935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6293.0,2011,2011,1.0,267835.75,0,21.0122287,3.0,52.2296756,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4745.0,6598.0,2008,2010,1.0,267835.75,0,-90.1994042,3.0,38.6270025,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6232.0,2011,2012,2.0,1550000.0,0,-0.1277583,8.0,51.5073509,2.0,0,0,0.06883952060800935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,4015.0,5989.0,2010,2011,1.0,267835.75,0,31.2357116,1.0,30.0444196,1.0,0,0,0.08798596901490792,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5110.0,5655.0,2007,2010,2.0,2000000.0,0,-111.8507662,8.0,40.3916172,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4015.0,6476.0,2010,2012,1.0,267835.75,0,-122.4110835,3.0,37.6304904,2.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,3285.0,6659.0,2012,2013,1.0,1500000.0,0,-121.9885719,5.0,37.5482697,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6528.0,2011,2011,2.0,267835.75,0,-73.567256,2.0,45.5016889,1.0,0,0,0.039023677287342885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,5655.0,2008,2010,2.0,3400000.0,0,-122.1817252,7.0,37.4529598,2.0,1,0,0.6983338205203157,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4015.0,6163.0,2010,2011,2.0,807069.0,1,-0.1277583,5.0,51.5073509,2.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6232.0,2011,2011,1.0,650000.0,0,-122.1430195,1.0,37.4418834,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3285.0,6293.0,2012,2011,2.0,695000.0,0,-122.3255254,3.0,37.5629917,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5110.0,6387.0,2007,2010,1.0,1700000.0,0,17.0385376,7.0,51.1078852,1.0,0,0,0.08798596901490792,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6232.0,2011,2012,1.0,267835.75,0,-90.1994042,3.0,38.6270025,2.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4015.0,6565.0,2010,2012,3.0,706014.0,0,-0.1277583,9.0,51.5073509,2.0,0,0,0.06883952060800935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6232.0,2011,2011,1.0,1925000.0,0,-122.0363496,4.0,37.36883,3.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6659.0,2011,2013,1.0,1000000.0,0,-120.7401385,3.0,47.7510741,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6029.0,2011,2011,1.0,267835.75,0,-74.0059728,2.0,40.7127753,1.0,1,0,0.6983338205203157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,6297.0,2011,2013,2.0,267835.75,0,-115.1398296,3.0,36.1699412,2.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4380.0,5655.0,2009,2012,1.0,1700000.0,0,-118.4694832,7.0,33.9850469,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,5655.0,2008,2010,1.0,500000.0,1,-74.0059728,4.0,40.7127753,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3650.0,6263.0,2011,2011,2.0,267835.75,0,14.4378005,2.0,50.0755381,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,5655.0,2008,2009,1.0,1830000.0,0,-118.1445155,6.0,34.1477849,3.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4380.0,6079.0,2009,2009,2.0,267835.75,0,-0.1277583,1.0,51.5073509,1.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6659.0,2011,2013,2.0,1500000.0,0,-97.7430608,3.0,30.267153,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,5655.0,2009,2010,1.0,860760.0,0,2.3522219,4.0,48.856614,2.0,0,0,0.022215726395790704,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4380.0,6232.0,2009,2009,2.0,834287.0,0,-71.2760089,2.0,42.4906231,2.0,0,0,0.039023677287342885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,6293.0,2011,2011,2.0,3400000.0,0,-122.0838511,3.0,37.3860517,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6331.0,2010,2011,1.0,267835.75,0,-117.9586754,5.0,34.0197335,1.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3650.0,6659.0,2011,2011,1.0,1700000.0,0,34.7817676,3.0,32.0852999,1.0,0,0,0.019877228880444315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6185.0,2011,2011,2.0,267835.75,0,3.7174243,3.0,51.0543422,2.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6020.0,2011,2012,1.0,267835.75,0,-0.1277583,2.0,51.5073509,1.0,0,0,0.06883952060800935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4745.0,5655.0,2008,2010,3.0,267835.75,0,-104.990251,5.0,39.7392358,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6020.0,2011,2011,1.0,534480.0,0,2.3522219,1.0,48.856614,1.0,0,0,0.022215726395790704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,4015.0,6020.0,2011,2012,1.0,1500000.0,0,-121.9552356,2.0,37.3541079,2.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3650.0,6324.0,2011,2011,2.0,1048500.0,0,-74.0059728,5.0,40.7127753,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6201.0,2011,2011,1.0,267835.75,0,16.4401935,5.0,43.5081323,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4015.0,6507.0,2010,2011,2.0,1313100.0,0,9.189982,8.0,45.4642035,1.0,0,0,0.08798596901490792,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,4015.0,6445.0,2011,2012,1.0,267835.75,0,-79.3831843,4.0,43.653226,1.0,0,0,0.039023677287342885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3285.0,6476.0,2012,2012,2.0,3400000.0,0,-71.0588801,8.0,42.3600825,2.0,1,0,0.6983338205203157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,4015.0,6188.0,2011,2011,1.0,267835.75,0,118.796877,3.0,32.060255,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3650.0,6324.0,2011,2013,1.0,1570000.0,0,-122.3320708,5.0,47.6062095,3.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,3650.0,6313.0,2011,2011,3.0,3000000.0,1,-0.1277583,2.0,51.5073509,3.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4745.0,5655.0,2008,2008,1.0,3200000.0,0,-0.1277583,3.0,51.5073509,3.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4015.0,6564.0,2010,2012,3.0,1910000.0,0,-78.6381787,5.0,35.7795897,2.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6293.0,2011,2011,1.0,267835.75,1,-93.2650108,4.0,44.977753,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6315.0,2011,2011,1.0,267835.75,0,-2.58791,4.0,51.454513,1.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6363.0,2011,2011,1.0,267835.75,0,-8.621049,1.0,41.2278891,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3650.0,6263.0,2011,2012,2.0,833000.0,0,43.936059,6.0,56.2965039,1.0,0,0,0.009061677871967261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3285.0,6526.0,2012,2012,2.0,1655000.0,0,-74.0059728,5.0,40.7127753,2.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6466.0,2011,2012,1.0,2800000.0,0,-0.1277583,4.0,51.5073509,1.0,0,0,0.06883952060800935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6263.0,2011,2011,2.0,267835.75,0,19.040235,6.0,47.497912,1.0,0,0,0.08798596901490792,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,3650.0,6220.0,2011,2011,1.0,406940.0,0,-1.201676,6.0,44.633628,2.0,0,0,0.022215726395790704,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,4015.0,6246.0,2010,2011,1.0,500000.0,0,3.8496815,3.0,51.4940309,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4015.0,6396.0,2010,2011,3.0,2501250.0,0,0.121817,4.0,52.205337,2.0,1,0,0.6983338205203157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,6316.0,2010,2010,1.0,1175000.0,0,-75.1652215,2.0,39.9525839,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4015.0,6232.0,2010,2010,1.0,267835.75,0,-74.0059728,1.0,40.7127753,1.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6659.0,2011,2013,1.0,400000.0,0,-122.6764815,5.0,45.5230622,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5110.0,5655.0,2007,2008,3.0,2000000.0,1,-122.4194155,6.0,37.7749295,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6020.0,2011,2011,3.0,3400000.0,0,-122.4194155,4.0,37.7749295,2.0,1,0,0.6983338205203157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,4015.0,6318.0,2010,2010,1.0,514665.0,0,-1.890401,3.0,52.486243,2.0,0,0,0.06883952060800935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6331.0,2011,2011,3.0,267835.75,0,-118.2436849,2.0,34.0522342,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6302.0,2011,2011,1.0,267835.75,0,116.4073963,1.0,39.9041999,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4745.0,5655.0,2008,2011,1.0,1025000.0,0,-77.0909809,1.0,38.8816208,1.0,1,0,0.6983338205203157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,4380.0,5959.0,2009,2010,1.0,1810380.0,0,-74.9761059,8.0,44.6643102,2.0,0,0,0.01900029231218942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6640.0,2011,2013,2.0,2000000.0,0,-122.4194155,4.0,37.7749295,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6444.0,2011,2012,2.0,2000000.0,0,-80.4831917,6.0,43.450301,1.0,0,0,0.039023677287342885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4015.0,6654.0,2010,2013,2.0,3400000.0,0,-74.0059728,8.0,40.7127753,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6201.0,2011,2012,1.0,750000.0,1,116.4073963,1.0,39.9041999,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6215.0,2011,2011,1.0,267835.75,0,-118.4517449,1.0,33.9802893,1.0,1,0,0.6983338205203157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6232.0,2011,2011,2.0,267835.75,1,-114.9817213,8.0,36.0395247,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6324.0,2011,2011,2.0,1000000.0,0,-122.3320708,5.0,47.6062095,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5110.0,6317.0,2007,2009,1.0,1391800.0,0,2.1734035,4.0,41.3850639,1.0,0,0,0.017831043554516222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,3650.0,6140.0,2011,2012,1.0,583340.0,0,12.4963655,3.0,41.9027835,2.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6659.0,2011,2011,2.0,1400100.0,1,-122.4194155,1.0,37.7749295,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6324.0,2011,2011,1.0,535457.0,0,2.3522219,3.0,48.856614,2.0,0,0,0.022215726395790704,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,3650.0,6659.0,2011,2012,2.0,325000.0,1,-76.6121893,4.0,39.2903848,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,6325.0,2011,2011,2.0,1250000.0,0,-122.4194155,2.0,37.7749295,2.0,1,0,0.6983338205203157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,3650.0,6079.0,2011,2011,1.0,267835.75,0,33.0226174,2.0,34.7071301,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,5655.0,2007,2008,3.0,267835.75,0,-72.9026064,1.0,41.3838782,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3650.0,6324.0,2011,2012,1.0,3400000.0,0,-122.1430195,9.0,37.4418834,1.0,1,0,0.6983338205203157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6263.0,2011,2011,1.0,267835.75,1,0.121817,2.0,52.205337,1.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,5655.0,2006,2007,1.0,2500000.0,0,2.3522219,2.0,48.856614,2.0,0,0,0.022215726395790704,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,4745.0,6381.0,2008,2013,1.0,267835.75,1,-122.0326191,7.0,47.5301011,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6326.0,2011,2011,3.0,850000.0,1,-74.0059728,4.0,40.7127753,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3285.0,6567.0,2012,2012,1.0,1200000.0,0,-71.0588801,8.0,42.3600825,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6215.0,2011,2011,1.0,500000.0,0,-79.3831843,1.0,43.653226,1.0,0,0,0.039023677287342885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3285.0,6659.0,2012,2012,1.0,781458.0,0,-122.3320708,8.0,47.6062095,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6327.0,2011,2011,1.0,267835.75,1,-122.6764815,2.0,45.5230622,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4015.0,6327.0,2010,2011,1.0,3400000.0,0,-71.467566,5.0,42.7653662,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4015.0,5867.0,2010,2010,1.0,267835.75,0,-0.570409,1.0,51.23622,1.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6141.0,2011,2011,1.0,563806.0,0,2.3522219,1.0,48.856614,1.0,0,0,0.022215726395790704,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,3285.0,6437.0,2012,2011,1.0,400000.0,0,-84.5120196,2.0,39.1031182,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5110.0,5655.0,2007,2008,3.0,3400000.0,1,-74.0059728,5.0,40.7127753,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4015.0,6329.0,2011,2011,1.0,267835.75,0,23.7275388,2.0,37.9838096,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4380.0,6362.0,2009,2011,1.0,1700000.0,0,-8.4863157,2.0,51.8968917,1.0,0,0,0.00950014615609471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4745.0,5655.0,2008,2008,1.0,267835.75,0,85.3239605,4.0,27.7172453,1.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3650.0,6140.0,2011,2013,2.0,3400000.0,0,-122.4194155,6.0,37.7749295,3.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,4015.0,6385.0,2010,2010,2.0,1000000.0,0,-74.0059728,3.0,40.7127753,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
