funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships,lat,lng,founded_year,category_advertising,category_analytics,category_ecommerce,category_education,category_enterprise,category_games_video,category_mobile,category_other,category_social,category_software,category_web,category_automotive,category_biotech,category_cleantech,category_consulting,category_design,category_fashion,category_finance,category_government,category_hardware,category_health,category_hospitality,category_legal,category_local,category_manufacturing,category_medical,category_messaging,category_music,category_nanotech,category_network_hosting,category_news,category_nonprofit,category_pets,category_photo_video,category_public_relations,category_real_estate,category_search,category_security,category_semiconductor,category_sports,category_transportation,category_travel,country_code_generalized,country_CAN,country_DEU,country_ESP,country_FRA,country_GBR,country_IRL,country_ISR,country_NLD,country_RUS,country_USA,country_other,isClosed,active_years,active_days,target,first_funding_days,last_funding_days
1.0,5000.0,2011,2011,1.0,3.0,41.9164343,-83.3977101,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,6248.0,6248.0
2.0,4400000.0,2011,2011,1.0,7.0,51.5073509,-0.1277583,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GBR,0,0,0,0,1,0,0,0,0,0,0,1,10.0,3650.0,1,6282.0,6947.0
1.0,200000.0,2008,2008,1.0,3.0,40.7127753,-74.0059728,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,10.0,3650.0,1,5380.0,5380.0
1.0,8600000.0,2007,2007,1.0,5.0,37.3860517,-122.0838511,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,17.0,6205.0,1,4982.0,4982.0
1.0,2000000.0,2011,2012,2.0,10.0,40.7127753,-74.0059728,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,15.0,5475.0,1,6056.0,6056.0
2.0,9197854.0,2012,2013,2.0,7.0,40.2338438,-111.6585337,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,6974.0,7093.0
2.0,6700000.0,2009,2012,3.0,7.0,37.7749295,-122.4194155,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,5410.0,5904.0
2.0,2300000.0,2011,2013,3.0,4.0,37.7749295,-122.4194155,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,4559.0,6134.0
1.0,20000.0,2011,2011,1.0,4.0,38.0405837,-84.5037164,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,10.0,3650.0,1,6171.0,6171.0
1.0,700000.0,2008,2011,3.0,11.0,37.7749295,-122.4194155,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,14.0,5110.0,1,6352.0,6352.0
2.0,1975000.0,1997,2013,2.0,6.0,45.5230622,-122.6764815,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,6276.0,6627.0
2.0,5000000.0,2012,2013,2.0,5.0,37.566535,126.9779692,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,1,1,15.0,5475.0,1,5076.0,6537.0
3.0,1725000.0,2011,2013,2.0,2.0,40.7127753,-74.0059728,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,10.0,3650.0,1,6176.0,6836.0
3.0,3840000.0,2007,2010,2.0,4.0,55.6760968,12.5683372,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,1,0,12.133344803854095,4015.0,0,3249.0,4924.0
1.0,800000.0,2010,2010,2.0,3.0,37.7749295,-122.4194155,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,5652.0,5652.0
1.0,1800000.0,2008,2009,2.0,5.0,42.492786,-92.3425775,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN,1,0,0,0,0,0,0,0,0,0,0,1,16.0,5840.0,1,4210.0,4210.0
1.0,35000.0,2000,2000,1.0,4.0,38.9784453,-76.4921829,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,21.0,7665.0,1,2046.0,2046.0
2.0,6080000.0,2013,2013,1.0,7.0,37.3860517,-122.0838511,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,10.0,3650.0,1,6309.0,6954.0
1.0,8300000.0,2008,2009,3.0,4.0,37.5629917,-122.3255254,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,15.0,5475.0,1,5056.0,5056.0
1.0,1000000.0,2009,2012,2.0,9.0,33.8847361,-118.4109089,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,5417.0,5417.0
2.0,2000000.0,2010,2011,2.0,4.0,30.3321838,-81.655651,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,5181.0,5441.0
2.0,200000.0,2009,2010,2.0,1.0,37.7749295,-122.4194155,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,5076.0,5613.0
1.0,1000000.0,2010,2010,1.0,2.0,34.0194543,-118.4911912,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,10.0,3650.0,1,6284.0,6284.0
2.0,18000.0,2012,2013,2.0,5.0,33.7489954,-84.3879824,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,10.0,3650.0,1,6274.0,6522.0
3.0,2125000.0,2011,2012,2.0,3.0,42.3600825,-71.0588801,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,6284.0,6971.0
2.0,8500000.0,2010,2011,3.0,8.0,37.4418834,-122.1430195,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,4102.0,4832.0
1.0,6000000.0,2008,2009,2.0,2.0,37.7749295,-122.4194155,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,5218.0,5218.0
1.0,5500000.0,2007,2007,1.0,6.0,37.7749295,-122.4194155,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,15.0,5475.0,1,4771.0,4771.0
2.0,1100000.0,2011,2013,3.0,2.0,53.3498053,-6.2603097,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,IRL,0,0,0,0,0,1,0,0,0,0,0,1,10.0,3650.0,1,6575.0,7005.0
1.0,512000.0,2010,2010,1.0,3.0,48.856614,2.3522219,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA,0,0,0,1,0,0,0,0,0,0,0,1,11.0,4015.0,1,5898.0,5898.0
1.0,1500000.0,2011,2011,1.0,5.0,44.9211836,-93.4687489,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,15.0,5475.0,1,5836.0,5836.0
1.0,4500000.0,2009,2010,2.0,8.0,33.6845673,-117.8265049,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,32.0,11680.0,1,6507.0,6507.0
1.0,250000.0,2011,2011,1.0,7.0,37.7749295,-122.4194155,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,14.0,5110.0,1,4805.0,4805.0
1.0,7660000.0,2008,2013,3.0,5.0,37.3860517,-122.0838511,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,4384.0,4384.0
2.0,4180000.0,2008,2008,1.0,2.0,52.205337,0.121817,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,16.0,5840.0,1,5190.0,6367.0
1.0,1170000.0,2010,2012,2.0,2.0,40.0583238,-74.4056612,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,12.0,4380.0,1,5290.0,5290.0
2.0,7350000.0,2006,2009,3.0,8.0,40.7127753,-74.0059728,2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,4477.0,5242.0
2.0,7900000.0,2012,2013,2.0,12.0,37.7749295,-122.4194155,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,12.0,4380.0,1,6001.0,6562.0
1.0,5000000.0,2009,2009,1.0,4.0,33.6845673,-117.8265049,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,17.0,6205.0,1,6505.0,6505.0
1.0,200000.0,2007,2013,2.0,2.0,37.7749295,-122.4194155,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,4559.0,4559.0
1.0,3200000.0,2009,2011,3.0,5.0,37.7749295,-122.4194155,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,5184.0,5184.0
2.0,9000000.0,2012,2013,2.0,5.0,36.1699412,-115.1398296,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,10.0,3650.0,1,6361.0,7088.0
1.0,4300000.0,2008,2011,3.0,4.0,37.4852152,-122.2363548,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,5008.0,5008.0
1.0,4300000.0,2011,2013,2.0,7.0,46.2043907,6.1431577,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,1,1,14.0,5110.0,1,6694.0,6694.0
1.0,102372.0,2010,2010,1.0,1.0,43.5890452,-79.6441198,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN,1,0,0,0,0,0,0,0,0,0,0,1,11.0,4015.0,1,6263.0,6263.0
1.0,50000.0,2007,2008,2.0,7.0,37.7749295,-122.4194155,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,5137.0,5137.0
2.0,9000000.0,2008,2008,1.0,5.0,34.1477849,-118.1445155,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,5192.0,5758.0
2.0,74996.0,2008,2009,2.0,8.0,30.267153,-97.7430608,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,5045.0,5688.0
1.0,700000.0,2010,2010,2.0,3.0,32.7766642,-96.7969879,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,5185.0,5185.0
2.0,2500000.0,2002,2002,1.0,1.0,37.4418834,-122.1430195,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,19.0,6935.0,1,2976.0,3554.0
2.0,5999999.0,2011,2013,3.0,4.0,40.0419021,-75.4876445,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,6305.0,6311.0
1.0,1000000.0,2008,2010,2.0,6.0,40.1164204,-88.2433829,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,15.0,5475.0,1,6045.504393673111,6244.367457527826
2.0,8700000.0,2012,2013,3.0,11.0,37.7749295,-122.4194155,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,10.0,3650.0,1,6488.0,6994.0
2.0,522000.0,2013,2013,1.0,3.0,40.3439888,-74.6514481,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,6020.0,6304.0
1.0,1250000.0,2013,2013,1.0,6.0,40.6781784,-73.9441579,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,9.0,3285.0,1,6905.0,6905.0
2.0,3000000.0,2011,2012,2.0,5.0,40.7127753,-74.0059728,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,6110.0,6591.0
1.0,500000.0,2012,2012,2.0,7.0,45.5230622,-122.6764815,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,6385.0,6385.0
3.0,6000000.0,2011,2012,3.0,10.0,50.8503463,4.3517211,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,1,1,14.0,5110.0,1,4924.0,6385.0
2.0,2100000.0,2011,2013,3.0,4.0,55.6760968,12.5683372,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,other,0,0,0,0,0,0,0,0,0,0,1,1,11.0,4015.0,1,6354.0,6704.0
1.0,81191.0,2009,2009,1.0,1.0,51.5073509,-0.1277583,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR,0,0,0,0,1,0,0,0,0,0,0,1,12.0,4380.0,1,5533.0,5533.0
1.0,1080450.0,2011,2012,3.0,3.0,53.3498053,-6.2603097,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRL,0,0,0,0,0,1,0,0,0,0,0,1,12.0,4380.0,1,5654.0,5654.0
1.0,3700000.0,2007,2007,1.0,1.0,33.8358492,-118.3406288,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,4467.0,4467.0
2.0,459938.0,2010,2010,1.0,2.0,39.7495331,-8.807683,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,1,1,11.0,4015.0,1,5927.0,6232.0
2.0,3650000.0,2011,2013,2.0,12.0,40.2338438,-111.6585337,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,15.0,5475.0,1,4771.0,4979.0
2.0,450000.0,2011,2011,1.0,1.0,41.2960159,-72.3845301,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,6124.0,6277.0
1.0,1600000.0,2009,2009,1.0,2.0,32.0852999,34.7817676,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISR,0,0,0,0,0,0,1,0,0,0,0,1,14.0,5110.0,1,6200.0,6200.0
2.0,3750000.0,2009,2009,1.0,2.0,37.7749295,-122.4194155,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,4559.0,5310.0
1.0,1000000.0,2007,2007,1.0,3.0,45.1984344,-92.770531,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,5201.0,5201.0
1.0,500000.0,2007,2010,3.0,6.0,37.7749295,-122.4194155,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,14.0,5110.0,1,6491.0,6491.0
2.0,1000000.0,2006,2012,3.0,3.0,37.7749295,-122.4194155,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,4406.0,4863.0
1.0,2000000.0,2004,2004,1.0,2.0,37.8043637,-122.2711137,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,4224.0,4224.0
1.0,50000.0,2013,2013,1.0,2.0,27.950575,-82.4571776,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,6084.0,6084.0
2.0,3000000.0,2008,2010,3.0,12.0,37.7749295,-122.4194155,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,14.0,5110.0,1,5205.0,5662.0
1.0,507080.0,2013,2013,1.0,3.0,41.7615593,1.7977124,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESP,0,0,1,0,0,0,0,0,0,0,0,1,11.0,4015.0,1,6201.0,6201.0
1.0,35000.0,2011,2011,1.0,3.0,40.7127753,-74.0059728,2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,9.0,3285.0,1,6365.0,6365.0
1.0,250000.0,2009,2012,2.0,2.0,40.8006567,-73.7284647,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,12.0,4380.0,1,5533.0,5533.0
3.0,10100000.0,2011,2013,2.0,6.0,51.8968917,-8.4863157,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,IRL,0,0,0,0,0,1,0,0,0,0,0,1,14.0,5110.0,1,4618.0,6002.0
2.0,8500000.0,2008,2013,2.0,11.0,40.0792766,-75.3015714,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,14.0,5110.0,1,5948.0,6578.0
